id,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,city,state,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,minimum_nights,number_of_reviews,first_review,last_review,date_listed
4909327,"Seattle, Washington, United States",,84,73,t,North Beacon Hill,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,2,1.5,1.0,1.0,Real Bed,126.0,882.0,3780.0,300.0,50.0,2,14,2015-06-14,2015-09-18,2016-01-07
7828509,"Seattle, Washington, United States",within an hour,97,83,f,,1.0,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,60.0,420.0,1800.0,,,1,1,2015-10-11,2015-10-11,2016-05-17
4903296,"Seattle, Washington, United States",,84,73,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,99.0,693.0,2970.0,,,7,0,,,2016-03-27
1323634,"Seattle, Washington, United States",within a few hours,74,74,f,North Beacon Hill,11.0,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,3,2.0,1.0,2.0,Real Bed,89.0,623.0,2670.0,100.0,40.0,1,1,2014-01-14,2014-01-14,2016-12-01
571640,"Seattle, Washington, United States",within a few hours,87,79,f,North Beacon Hill,11.0,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,3,1.0,1.0,2.0,Real Bed,79.0,553.0,2370.0,100.0,40.0,1,7,2012-07-24,2015-06-28,2016-02-20
613151,"Seattle, Washington, United States",within a few hours,70,71,f,North Beacon Hill,11.0,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,6,1.0,1.0,4.0,Real Bed,169.0,1183.0,5070.0,100.0,65.0,1,4,2012-08-19,2013-12-04,2016-08-15
278192,"Seattle, Washington, United States",within a few hours,97,87,f,North Beacon Hill,11.0,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,3,1.0,1.0,3.0,Real Bed,79.0,553.0,2370.0,95.0,50.0,1,14,2012-03-20,2014-07-22,2016-07-30
571651,"Seattle, Washington, United States",within a few hours,77,79,f,North Beacon Hill,11.0,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,69.0,483.0,2070.0,100.0,35.0,1,4,2013-12-14,2014-03-01,2016-07-29
7883181,"Seattle, Washington, United States",within a day,95,76,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,1,1.0,1.0,1.0,Real Bed,60.0,420.0,1800.0,,,1,4,2015-09-02,2015-10-16,2016-08-04
7718139,"Seattle, Washington, United States",,74,94,f,North Beacon Hill,4.0,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Tent,Entire home/apt,4,0.5,1.0,2.0,Real Bed,65.0,455.0,1950.0,,,1,4,2015-08-07,2015-08-23,2016-05-28
6572501,"Seattle, Washington, United States",within a few hours,81,86,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Townhouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,260.0,1100.0,3900.0,500.0,100.0,1,0,,,2016-06-12
4668327,"Seattle, Washington, United States",within a few hours,75,97,t,North Beacon Hill,2.0,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,2,1.5,1.0,1.0,Real Bed,100.0,660.0,2300.0,,35.0,2,18,2015-05-26,2015-10-25,2016-10-22
7636185,"Seattle, Washington, United States",within an hour,92,79,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,3,1.0,0.0,1.0,Real Bed,90.0,550.0,2500.0,250.0,50.0,1,24,2015-09-05,2015-12-28,2016-06-19
6421243,"Seattle, Washington, United States",within a few hours,90,93,f,North Beacon Hill,3.0,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,59.0,413.0,1770.0,200.0,70.0,2,14,2015-06-12,2015-12-01,2016-03-23
5580773,DZ,within an hour,94,80,f,North Beacon Hill,2.0,2.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,70.0,490.0,2100.0,,30.0,2,8,2015-05-25,2015-11-29,2016-11-24
8737284,"Seattle, Washington, United States",within a few hours,78,72,f,North Beacon Hill,2.0,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,65.0,350.0,1200.0,,15.0,2,3,2015-10-21,2015-10-27,2016-03-25
958475,"Seattle, Washington, United States",within a day,81,86,t,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,85.0,600.0,1800.0,250.0,35.0,3,99,2013-05-26,2015-12-28,2016-03-22
8605841,"Seattle, Washington, United States",within a few hours,87,77,f,,2.0,2.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,74.0,500.0,1900.0,,45.0,2,2,2015-11-09,2015-12-08,2016-05-28
7500728,US,within an hour,87,94,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'kba']",t,t,Seattle,WA,Bungalow,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,693.0,1800.0,,60.0,2,14,2015-08-03,2015-10-31,2016-10-02
606297,"Seattle, Washington, United States",within a few hours,80,82,f,North Beacon Hill,11.0,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,14,3.0,5.0,9.0,Real Bed,399.0,2793.0,10500.0,300.0,155.0,1,81,2012-08-10,2015-12-25,2016-03-25
9094366,"Seattle, Washington, United States",within a day,80,74,f,,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,300.0,2000.0,9000.0,,,7,0,,,2016-12-03
7096107,"Seattle, Washington, United States",,96,71,f,North Beacon Hill,4.0,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Tent,Entire home/apt,2,0.5,1.0,1.0,Airbed,65.0,455.0,1950.0,,,1,10,2015-07-04,2015-08-23,2016-12-31
9496612,US,within a few hours,83,81,f,North Beacon Hill,1.0,1.0,"['email', 'phone']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,79.0,553.0,2370.0,150.0,,3,0,,,2016-09-29
8785768,"Seattle, Washington, United States",within a day,89,95,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,500.0,1900.0,,25.0,1,0,,,2016-12-19
143580,"Seattle, Washington, United States",within a few hours,77,90,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,House,Private room,2,,1.0,1.0,Real Bed,75.0,525.0,2250.0,100.0,,2,238,2011-06-23,2015-10-06,2016-04-17
611500,"Seattle, Washington, United States",within a few hours,72,93,f,North Beacon Hill,11.0,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,8,2.0,3.0,5.0,Real Bed,219.0,2100.0,7000.0,150.0,99.0,1,29,2012-08-14,2015-09-20,2016-06-19
264829,"Seattle, Washington, United States",within a few hours,80,94,f,North Beacon Hill,11.0,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,7,1.0,2.0,4.0,Real Bed,165.0,1155.0,4950.0,150.0,75.0,1,41,2011-12-12,2015-03-19,2016-04-08
1856851,"Seattle, Washington, United States",within an hour,99,82,f,,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.5,1.0,1.0,Real Bed,87.0,510.0,1099.0,,15.0,1,45,2013-12-13,2015-11-23,2016-09-19
1317919,"Seattle, Washington, United States",within a few hours,96,89,f,North Beacon Hill,11.0,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,169.0,1183.0,5070.0,125.0,75.0,1,0,,,2016-06-18
392140,"Seattle, Washington, United States",within a few hours,93,92,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,525.0,2250.0,,,2,137,2012-05-06,2015-12-07,2016-12-21
3139972,"Seattle, Washington, United States",within a day,78,75,f,North Beacon Hill,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Shared room,1,1.0,1.0,1.0,Real Bed,30.0,210.0,900.0,,8.0,1,81,2014-06-08,2015-12-22,2016-06-08
10020221,"Seattle, Washington, United States",within an hour,99,82,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,385.0,1650.0,,,1,1,2016-01-02,2016-01-02,2016-05-31
8759443,"Seattle, Washington, United States",within a few hours,92,79,f,North Beacon Hill,2.0,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Shared room,2,1.0,1.0,2.0,Futon,45.0,230.0,1350.0,,10.0,1,2,2015-10-14,2015-11-16,2016-06-26
6317449,DZ,within an hour,88,98,f,North Beacon Hill,2.0,2.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,50.0,350.0,1500.0,,25.0,2,2,2015-06-03,2015-08-04,2016-03-05
6416765,"Seattle, Washington, United States",within an hour,72,73,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,149.0,1250.0,4500.0,750.0,125.0,2,21,2015-07-06,2015-12-01,2016-01-17
5056580,"Seattle, Washington, United States",within an hour,74,95,t,North Beacon Hill,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,745.0,2985.0,100.0,20.0,31,100,2015-04-06,2015-12-31,2016-07-31
6793490,"Seattle, Washington, United States",within an hour,89,92,f,South Delridge,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,69.0,483.0,2070.0,150.0,65.0,2,26,2015-07-17,2015-11-28,2016-11-20
2069917,"Seattle, Washington, United States",within a few hours,75,91,f,North Beacon Hill,3.0,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,69.0,483.0,2070.0,200.0,70.0,2,18,2015-02-09,2015-12-10,2016-04-24
3258585,"Seattle, Washington, United States",within a day,92,82,t,,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,500.0,2400.0,,,1,59,2014-06-16,2015-10-24,2016-07-10
815017,"Seattle, Washington, United States",within a day,82,84,f,North Beacon Hill,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Shared room,2,1.0,1.0,1.0,Real Bed,55.0,385.0,1650.0,,10.0,1,136,2012-12-03,2015-11-16,2016-08-26
6610942,"Seattle, Washington, United States",within a few hours,98,98,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,500.0,1500.0,,50.0,3,14,2015-07-30,2015-12-22,2016-12-19
5365612,"Seattle, Washington, United States",,79,77,f,North Beacon Hill,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,50.0,350.0,1500.0,200.0,30.0,1,5,2015-03-29,2015-08-30,2016-11-20
1556170,"Seattle, Washington, United States",within a few hours,77,90,f,North Beacon Hill,3.0,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,69.0,483.0,2070.0,200.0,70.0,2,68,2013-10-14,2015-10-28,2016-06-08
2486612,"Seattle, Washington, United States",within an hour,97,75,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,5,1.0,1.0,4.0,Real Bed,112.0,784.0,3360.0,,20.0,1,65,2014-03-07,2015-12-30,2016-01-23
7748778,"Seattle, Washington, United States",,76,70,f,North Beacon Hill,4.0,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,150.0,1050.0,4500.0,,,1,0,,,2016-06-04
6872650,"Seattle, Washington, United States",within an hour,83,86,f,North Beacon Hill,2.0,2.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,65.0,375.0,1350.0,,,1,35,2015-08-02,2015-12-29,2016-05-21
7634011,"Seattle, Washington, United States",within an hour,81,97,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'kba']",t,t,Seattle,WA,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,104.0,905.0,3200.0,100.0,50.0,1,24,2015-08-08,2015-12-29,2016-06-27
1898511,"Seattle, Washington, United States",within an hour,90,74,f,,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,1,1.5,1.0,1.0,Airbed,60.0,420.0,1800.0,,10.0,1,34,2013-11-23,2014-10-13,2016-04-01
8067053,"Seattle, Washington, United States",within a few hours,93,95,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,420.0,1800.0,,,1,3,2015-09-07,2015-09-15,2016-12-05
1872885,US,within a few hours,81,96,f,,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,House,Private room,1,2.5,1.0,2.0,Real Bed,105.0,550.0,3150.0,300.0,120.0,7,5,2014-12-01,2015-12-13,2016-02-11
6561379,"Seattle, Washington, United States",within a few hours,92,79,f,,2.0,2.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,144.0,850.0,2961.0,,85.0,2,15,2015-06-20,2015-12-27,2016-08-17
265901,"Seattle, Washington, United States",within a few hours,70,83,f,North Beacon Hill,11.0,11.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,69.0,525.0,2199.0,100.0,40.0,1,15,2012-02-06,2014-06-19,2016-09-01
392779,"Seattle, Washington, United States",within an hour,78,79,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,108.0,756.0,3240.0,250.0,85.0,3,80,2012-06-07,2015-12-01,2016-08-03
202174,"Seattle, Washington, United States",within a few hours,91,90,f,International District,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,4,2.0,1.0,1.0,Real Bed,159.0,1113.0,4770.0,,80.0,2,14,2012-07-30,2015-10-02,2016-01-05
7853358,"Seattle, Washington, United States",within an hour,99,85,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,85.0,607.0,2300.0,200.0,50.0,2,11,2015-09-14,2015-12-08,2016-11-27
2197168,"Seattle, Washington, United States",within an hour,81,92,t,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,135.0,875.0,3100.0,250.0,50.0,2,79,2014-01-27,2016-01-01,2016-03-09
4075152,"Seattle, Washington, United States",within a few hours,78,94,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,89.0,623.0,2670.0,,30.0,2,0,,,2016-10-11
5593399,"Seattle, Washington, United States",within a few hours,91,97,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,120.0,840.0,3600.0,,20.0,1,7,2015-04-05,2015-09-22,2016-02-16
366301,"Seattle, Washington, United States",within a day,97,71,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,70.0,440.0,1500.0,300.0,50.0,2,9,2015-06-29,2015-10-08,2016-06-14
6644628,"Seattle, Washington, United States",,74,96,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,150.0,1050.0,4500.0,,25.0,2,9,2015-06-15,2015-08-24,2016-04-17
3593582,"Seattle, Washington, United States",,80,83,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,5,2.5,2.0,2.0,Real Bed,120.0,840.0,3600.0,100.0,40.0,2,1,2015-06-20,2015-06-20,2016-03-21
6716620,"Seattle, Washington, United States",,82,93,f,North Beacon Hill,4.0,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Tent,Entire home/apt,2,0.5,1.0,1.0,Airbed,65.0,455.0,1950.0,,,1,14,2015-06-12,2015-08-23,2016-02-04
6796066,"Seattle, Washington, United States",within a few hours,76,97,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,1,1.0,1.0,1.0,Real Bed,60.0,325.0,1200.0,,,1,10,2015-07-08,2015-11-05,2016-09-13
3977450,"Seattle, Washington, United States",within an hour,99,97,f,North Beacon Hill,3.0,3.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,1,1.0,1.0,1.0,Airbed,36.0,252.0,1080.0,150.0,,1,67,2014-10-11,2015-12-31,2016-07-22
793629,Luxembourg,within a few hours,70,99,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,615.0,2850.0,200.0,65.0,1,109,2012-12-23,2015-11-25,2016-10-27
9110410,"Seattle, Washington, United States",,98,70,f,Mount Baker,1.0,1.0,"['email', 'phone', 'linkedin', 'jumio', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,88.0,625.0,2350.0,,,3,0,,,2016-10-04
5705161,"Seattle, Washington, United States",within an hour,99,84,t,North Beacon Hill,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,75.0,665.0,2250.0,100.0,15.0,1,93,2015-03-24,2015-12-14,2016-05-18
8596938,"Seattle, Washington, United States",,79,91,f,North Beacon Hill,1.0,1.0,"['email', 'phone']",t,f,Seattle,WA,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,130.0,750.0,2700.0,,,1,0,,,2016-03-06
5364119,"Seattle, Washington, United States",within an hour,95,83,t,North Beacon Hill,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,63.0,441.0,1890.0,,,2,23,2015-03-09,2015-10-10,2016-08-17
6211882,"Seattle, Washington, United States",within an hour,86,78,t,North Beacon Hill,3.0,3.0,"['email', 'phone', 'linkedin', 'reviews', 'manual_offline', 'jumio']",t,t,Seattle,WA,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,60.0,350.0,1228.0,300.0,30.0,1,13,2015-05-16,2015-11-21,2016-12-15
4374326,"Seattle, Washington, United States",within an hour,94,88,f,North Beacon Hill,3.0,3.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,1,1.0,1.0,1.0,Airbed,37.0,259.0,1110.0,150.0,,1,46,2014-10-23,2015-12-31,2016-11-10
7887651,"Seattle, Washington, United States",within an hour,93,76,t,North Beacon Hill,3.0,3.0,"['email', 'phone', 'linkedin', 'reviews', 'manual_offline', 'jumio']",t,t,Seattle,WA,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,85.0,500.0,1650.0,300.0,30.0,1,3,2015-09-07,2015-12-10,2016-04-07
9013441,"Seattle, Washington, United States",within an hour,76,70,f,North Beacon Hill,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,500.0,1500.0,95.0,,2,3,2015-12-12,2015-12-21,2016-11-22
7362757,"Seattle, Washington, United States",within an hour,91,88,t,,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,84.0,500.0,2100.0,150.0,25.0,1,52,2015-07-27,2015-12-30,2016-05-05
9609152,US,within a few hours,85,91,f,Holly,354.0,354.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,275.0,1925.0,8250.0,,155.0,2,0,,,2016-05-31
4639040,"Seattle, Washington, United States",within an hour,70,81,f,Seward Park,2.0,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Bed & Breakfast,Private room,1,1.0,1.0,1.0,Real Bed,39.0,250.0,885.0,200.0,50.0,3,12,2015-01-16,2015-11-29,2016-10-08
2586350,"Seattle, Washington, United States",within an hour,72,84,t,Brighton,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,5,1.0,1.0,2.0,Real Bed,105.0,700.0,2500.0,95.0,40.0,2,68,2014-06-12,2015-11-29,2016-03-20
6482409,"Seattle, Washington, United States",within an hour,87,81,t,Brighton,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,3,0.5,0.0,2.0,Real Bed,105.0,695.0,2500.0,200.0,40.0,2,39,2015-06-07,2015-12-01,2016-04-04
8089214,"Seattle, Washington, United States",,99,90,f,Brighton,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Shared room,1,1.0,1.0,1.0,Futon,40.0,280.0,1000.0,,,1,0,,,2016-07-15
8409975,"Seattle, Washington, United States",within an hour,84,73,f,University District,21.0,21.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,34.0,214.0,756.0,500.0,10.0,1,11,2015-10-05,2015-12-16,2016-05-31
8409926,"Seattle, Washington, United States",within an hour,82,94,f,University District,21.0,21.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,House,Private room,3,1.0,1.0,2.0,Real Bed,35.0,262.0,924.0,500.0,15.0,1,15,2015-09-20,2015-12-08,2016-05-17
6107518,"Seattle, Washington, United States",within an hour,99,73,f,Brighton,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,350.0,1300.0,,25.0,1,31,2015-05-17,2015-12-14,2016-02-04
9797000,US,within an hour,80,77,f,Brighton,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,525.0,2250.0,250.0,20.0,1,2,2015-12-12,2016-01-01,2016-01-12
5242148,"Seattle, Washington, United States",within an hour,72,84,f,,1.0,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,12,3.0,4.0,6.0,Real Bed,199.0,1393.0,5970.0,199.0,189.0,2,36,2015-03-22,2016-01-01,2016-05-22
3372535,"Seattle, Washington, United States",within an hour,86,77,f,Seward Park,2.0,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,45.0,270.0,975.0,200.0,50.0,3,25,2014-07-16,2015-12-24,2016-05-05
995443,"Seattle, Washington, United States",within a few hours,91,91,f,Columbia City,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,500.0,1500.0,100.0,,2,17,2013-06-10,2015-11-01,2016-06-06
3279728,"Seattle, Washington, United States",within a few hours,94,84,f,South Delridge,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,5,2.5,3.0,3.0,Real Bed,150.0,1200.0,3500.0,,200.0,3,9,2014-08-07,2015-09-06,2016-01-11
